algorithm,scheme,sample_index,latency_ms
PedersenCommit,upgrade,3,1.481848
PedersenCommit,upgrade,4,1.554998
PedersenCommit,upgrade,5,1.858555
PedersenCommit,upgrade,6,1.529809
PedersenCommit,upgrade,7,1.678813
PedersenCommit,upgrade,8,1.790856
PedersenCommit,upgrade,9,1.844273
PedersenCommit,upgrade,10,1.932091
PedersenCommit,upgrade,11,1.633381
PedersenCommit,upgrade,12,1.582626
PedersenCommit,upgrade,13,1.509532
PedersenCommit,upgrade,14,1.858495
PedersenCommit,upgrade,15,2.05874
PedersenCommit,upgrade,16,1.907629
PedersenCommit,upgrade,17,1.693797
PedersenCommit,upgrade,18,1.923468
PedersenCommit,upgrade,19,1.830375
PedersenCommit,upgrade,20,1.739364
PedersenCommit,upgrade,21,1.938508
PedersenCommit,upgrade,22,1.815478
PedersenCommit,upgrade,23,1.881645
PedersenCommit,upgrade,24,1.690666
PedersenCommit,upgrade,25,1.877432
PedersenCommit,upgrade,26,1.737734
PedersenCommit,upgrade,27,2.062974
PedersenCommit,upgrade,28,1.847685
PedersenCommit,upgrade,29,1.775337
PedersenCommit,upgrade,30,1.66194
PedersenCommit,upgrade,31,1.59793
PedersenCommit,upgrade,32,1.858395
PedersenCommit,upgrade,33,1.596336
PedersenCommit,upgrade,34,1.827666
PedersenCommit,upgrade,35,1.813243
PedersenCommit,upgrade,36,2.010219
PedersenCommit,upgrade,37,2.286083
PedersenCommit,upgrade,38,2.707295
PedersenCommit,upgrade,39,3.089198
PedersenCommit,upgrade,40,2.420313
PedersenCommit,upgrade,41,2.219782
PedersenCommit,upgrade,42,2.061365
PedersenCommit,upgrade,43,1.852494
PedersenCommit,upgrade,44,1.801667
PedersenCommit,upgrade,45,1.776679
PedersenCommit,upgrade,46,1.714768
PedersenCommit,upgrade,47,3.115887
PedersenCommit,upgrade,48,1.750409
PedersenCommit,upgrade,49,1.755704
PedersenCommit,upgrade,50,1.749744
PedersenCommit,upgrade,51,2.032496
PedersenCommit,upgrade,52,1.628792
PedersenCommit,upgrade,53,1.864427
PedersenCommit,upgrade,54,1.632756
PedersenCommit,upgrade,55,1.722712
PedersenCommit,upgrade,56,1.717707
PedersenCommit,upgrade,57,1.865638
PedersenCommit,upgrade,58,1.653545
PedersenCommit,upgrade,59,1.606706
PedersenCommit,upgrade,60,1.857397
PedersenCommit,upgrade,61,1.933999
PedersenCommit,upgrade,62,1.92108
PedersenCommit,upgrade,63,2.088817
PedersenCommit,upgrade,64,1.927754
PedersenCommit,upgrade,65,1.793591
PedersenCommit,upgrade,66,1.743761
PedersenCommit,upgrade,67,1.83217
PedersenCommit,upgrade,68,2.327022
PedersenCommit,upgrade,69,1.746411
PedersenCommit,upgrade,70,1.829911
PedersenCommit,upgrade,71,1.780416
PedersenCommit,upgrade,72,1.723217
PedersenCommit,upgrade,73,1.751972
PedersenCommit,upgrade,74,1.916024
PedersenCommit,upgrade,75,1.934219
PedersenCommit,upgrade,76,2.335592
PedersenCommit,upgrade,77,1.963525
PedersenCommit,upgrade,78,1.748566
PedersenCommit,upgrade,79,1.706912
PedersenCommit,upgrade,80,1.759463
PedersenCommit,upgrade,81,1.915163
PedersenCommit,upgrade,82,1.922271
PedersenCommit,upgrade,83,2.230098
PedersenCommit,upgrade,84,2.09804
PedersenCommit,upgrade,85,1.712958
PedersenCommit,upgrade,86,1.597188
PedersenCommit,upgrade,87,1.843146
PedersenCommit,upgrade,88,1.85095
PedersenCommit,upgrade,89,1.972433
PedersenCommit,upgrade,90,1.984995
PedersenCommit,upgrade,91,1.839754
PedersenCommit,upgrade,92,1.828634
PedersenCommit,upgrade,93,2.194974
PedersenCommit,upgrade,94,2.162754
PedersenCommit,upgrade,95,1.902218
PedersenCommit,upgrade,96,1.604993
PedersenCommit,upgrade,97,1.786538
PedersenCommit,upgrade,98,2.109613
PedersenCommit,upgrade,99,1.606115
PedersenCommit,upgrade,100,1.753991
PedersenCommit,contract,1,3.624203
PedersenCommit,contract,2,3.107151
PedersenCommit,contract,3,3.518242
PedersenCommit,contract,4,3.077524
PedersenCommit,contract,5,3.561103
PedersenCommit,contract,6,3.540635
PedersenCommit,contract,7,3.447527
PedersenCommit,contract,8,2.905501
PedersenCommit,contract,9,3.424299
PedersenCommit,contract,10,3.334903
PedersenCommit,contract,11,3.419575
PedersenCommit,contract,12,3.615537
PedersenCommit,contract,13,3.123893
PedersenCommit,contract,14,3.646255
PedersenCommit,contract,15,3.421979
PedersenCommit,contract,16,3.158328
PedersenCommit,contract,17,3.480161
PedersenCommit,contract,18,3.147797
PedersenCommit,contract,19,3.598098
PedersenCommit,contract,20,4.906148
PedersenCommit,contract,21,3.499792
PedersenCommit,contract,22,2.998839
PedersenCommit,contract,23,3.391562
PedersenCommit,contract,24,3.878973
PedersenCommit,contract,25,3.277971
PedersenCommit,contract,26,3.408277
PedersenCommit,contract,27,3.425632
PedersenCommit,contract,28,3.582965
PedersenCommit,contract,29,3.589082
PedersenCommit,contract,30,3.79825
PedersenCommit,contract,31,3.408718
PedersenCommit,contract,32,2.98582
PedersenCommit,contract,33,4.306998
PedersenCommit,contract,34,3.473161
PedersenCommit,contract,35,3.689873
PedersenCommit,contract,36,3.255342
PedersenCommit,contract,37,3.378657
PedersenCommit,contract,38,3.237678
PedersenCommit,contract,39,3.267405
PedersenCommit,contract,40,4.538833
PedersenCommit,contract,41,3.845539
PedersenCommit,contract,42,4.138027
PedersenCommit,contract,43,3.462631
PedersenCommit,contract,44,3.59624
PedersenCommit,contract,45,3.532886
PedersenCommit,contract,46,4.479846
PedersenCommit,contract,47,3.639068
PedersenCommit,contract,48,3.566784
PedersenCommit,contract,49,3.511008
PedersenCommit,contract,50,3.324558
PedersenCommit,contract,51,3.002437
PedersenCommit,contract,52,3.131216
PedersenCommit,contract,53,3.384638
PedersenCommit,contract,54,3.336317
PedersenCommit,contract,55,3.879649
PedersenCommit,contract,56,3.305682
PedersenCommit,contract,57,3.830956
PedersenCommit,contract,58,3.59078
PedersenCommit,contract,59,3.605594
PedersenCommit,contract,60,3.178266
PedersenCommit,contract,61,3.00703
PedersenCommit,contract,62,3.382283
PedersenCommit,contract,63,3.521698
PedersenCommit,contract,64,3.58039
PedersenCommit,contract,65,3.906901
PedersenCommit,contract,66,3.170612
PedersenCommit,contract,67,3.336076
PedersenCommit,contract,68,4.256821
PedersenCommit,contract,69,3.443516
PedersenCommit,contract,70,3.431346
PedersenCommit,contract,71,3.43282
PedersenCommit,contract,72,4.272888
PedersenCommit,contract,73,4.190956
PedersenCommit,contract,74,4.108201
PedersenCommit,contract,75,3.289922
PedersenCommit,contract,76,3.944979
PedersenCommit,contract,77,3.105757
PedersenCommit,contract,78,3.688045
PedersenCommit,contract,79,3.36426
PedersenCommit,contract,80,3.470966
PedersenCommit,contract,81,3.271543
PedersenCommit,contract,82,3.070876
PedersenCommit,contract,83,3.352958
PedersenCommit,contract,84,3.383079
PedersenCommit,contract,85,3.787154
PedersenCommit,contract,86,3.231894
PedersenCommit,contract,87,3.316572
PedersenCommit,contract,88,3.585375
PedersenCommit,contract,89,4.153441
PedersenCommit,contract,90,3.463892
PedersenCommit,contract,91,3.366489
PedersenCommit,contract,92,3.579969
PedersenCommit,contract,93,3.568638
PedersenCommit,contract,94,3.411399
PedersenCommit,contract,95,3.492307
PedersenCommit,contract,96,4.079926
PedersenCommit,contract,97,5.653983
PedersenCommit,contract,98,3.457196
PedersenCommit,contract,99,3.659542
PedersenCommit,contract,100,3.317872
PedersenCommit,precompile,1,1.291786
PedersenCommit,precompile,2,1.211655
PedersenCommit,precompile,3,0.896205
PedersenCommit,precompile,4,0.835489
PedersenCommit,precompile,5,0.819789
PedersenCommit,precompile,6,0.832768
PedersenCommit,precompile,7,0.870607
PedersenCommit,precompile,8,0.863709
PedersenCommit,precompile,9,0.842292
PedersenCommit,precompile,10,1.05658
PedersenCommit,precompile,11,1.368733
PedersenCommit,precompile,12,1.087042
PedersenCommit,precompile,13,0.95124
PedersenCommit,precompile,14,0.866308
PedersenCommit,precompile,15,0.879789
PedersenCommit,precompile,16,0.727603
PedersenCommit,precompile,17,0.8016
PedersenCommit,precompile,18,0.760402
PedersenCommit,precompile,19,0.879222
PedersenCommit,precompile,20,0.737477
PedersenCommit,precompile,21,0.848951
PedersenCommit,precompile,22,0.750311
PedersenCommit,precompile,23,0.762727
PedersenCommit,precompile,24,0.834752
PedersenCommit,precompile,25,0.750173
PedersenCommit,precompile,26,0.766418
PedersenCommit,precompile,27,0.895523
PedersenCommit,precompile,28,0.8389
PedersenCommit,precompile,29,1.144482
PedersenCommit,precompile,30,1.001745
PedersenCommit,precompile,31,0.853563
PedersenCommit,precompile,32,0.772213
PedersenCommit,precompile,33,0.887254
PedersenCommit,precompile,34,0.765306
PedersenCommit,precompile,35,0.760647
PedersenCommit,precompile,36,0.80437
PedersenCommit,precompile,37,1.001238
PedersenCommit,precompile,38,0.873638
PedersenCommit,precompile,39,0.938976
PedersenCommit,precompile,40,0.78367
PedersenCommit,precompile,41,0.857872
PedersenCommit,precompile,42,1.019989
PedersenCommit,precompile,43,0.872545
PedersenCommit,precompile,44,0.967997
PedersenCommit,precompile,45,0.863697
PedersenCommit,precompile,46,0.971538
PedersenCommit,precompile,47,0.952006
PedersenCommit,precompile,48,0.871347
PedersenCommit,precompile,49,1.004481
PedersenCommit,precompile,50,0.881506
PedersenCommit,precompile,51,0.980666
PedersenCommit,precompile,52,0.857091
PedersenCommit,precompile,53,0.821072
PedersenCommit,precompile,54,0.856218
PedersenCommit,precompile,55,1.076678
PedersenCommit,precompile,56,0.994487
PedersenCommit,precompile,57,1.260804
PedersenCommit,precompile,58,0.800352
PedersenCommit,precompile,59,0.875685
PedersenCommit,precompile,60,0.704942
PedersenCommit,precompile,61,0.662811
PedersenCommit,precompile,62,0.721046
PedersenCommit,precompile,63,0.794357
PedersenCommit,precompile,64,0.821172
PedersenCommit,precompile,65,0.795848
PedersenCommit,precompile,66,0.72544
PedersenCommit,precompile,67,0.980873
PedersenCommit,precompile,68,0.992972
PedersenCommit,precompile,69,0.868828
PedersenCommit,precompile,70,0.803198
PedersenCommit,precompile,71,0.880184
PedersenCommit,precompile,72,0.844006
PedersenCommit,precompile,73,1.080585
PedersenCommit,precompile,74,0.92483
PedersenCommit,precompile,75,0.937974
PedersenCommit,precompile,76,0.864915
PedersenCommit,precompile,77,0.795828
PedersenCommit,precompile,78,0.966478
PedersenCommit,precompile,79,0.968107
PedersenCommit,precompile,80,0.976006
PedersenCommit,precompile,81,1.085129
PedersenCommit,precompile,82,0.980742
PedersenCommit,precompile,83,0.787638
PedersenCommit,precompile,84,0.829187
PedersenCommit,precompile,85,0.88361
PedersenCommit,precompile,86,0.810652
PedersenCommit,precompile,87,0.750658
PedersenCommit,precompile,88,0.792939
PedersenCommit,precompile,89,0.756689
PedersenCommit,precompile,90,0.777353
PedersenCommit,precompile,91,0.897433
PedersenCommit,precompile,92,0.915505
PedersenCommit,precompile,93,0.956005
PedersenCommit,precompile,94,0.919579
PedersenCommit,precompile,95,0.743839
PedersenCommit,precompile,96,0.873107
PedersenCommit,precompile,97,0.854886
PedersenCommit,precompile,98,0.838329
PedersenCommit,precompile,99,0.762461
PedersenCommit,precompile,100,0.771573
SchnorrVerify,upgrade,1,176.414086
SchnorrVerify,upgrade,2,178.372603
SchnorrVerify,upgrade,3,179.740122
SchnorrVerify,upgrade,4,177.858835
SchnorrVerify,upgrade,5,177.330374
SchnorrVerify,upgrade,6,181.038217
SchnorrVerify,upgrade,7,187.710991
SchnorrVerify,upgrade,8,232.445871
SchnorrVerify,upgrade,9,186.292962
SchnorrVerify,upgrade,10,177.676764
SchnorrVerify,upgrade,11,194.843908
SchnorrVerify,upgrade,12,220.43777
SchnorrVerify,upgrade,13,248.162095
SchnorrVerify,upgrade,14,181.988224
SchnorrVerify,upgrade,15,204.047054
SchnorrVerify,upgrade,16,198.939432
SchnorrVerify,upgrade,17,180.504497
SchnorrVerify,upgrade,18,185.28241
SchnorrVerify,upgrade,19,179.768552
SchnorrVerify,upgrade,20,183.546139
SchnorrVerify,upgrade,21,183.842952
SchnorrVerify,upgrade,22,201.524595
SchnorrVerify,upgrade,23,184.964746
SchnorrVerify,upgrade,24,183.125679
SchnorrVerify,upgrade,25,184.628716
SchnorrVerify,upgrade,26,202.657731
SchnorrVerify,upgrade,27,180.638748
SchnorrVerify,upgrade,28,183.371594
SchnorrVerify,upgrade,29,183.200531
SchnorrVerify,upgrade,30,183.882017
SchnorrVerify,upgrade,31,180.251671
SchnorrVerify,upgrade,32,183.864673
SchnorrVerify,upgrade,33,201.018403
SchnorrVerify,upgrade,34,202.678139
SchnorrVerify,upgrade,35,187.661505
SchnorrVerify,upgrade,36,186.161191
SchnorrVerify,upgrade,37,215.351706
SchnorrVerify,upgrade,38,185.621115
SchnorrVerify,upgrade,39,228.316939
SchnorrVerify,upgrade,40,181.852706
SchnorrVerify,upgrade,41,187.642079
SchnorrVerify,upgrade,42,185.299162
SchnorrVerify,upgrade,43,183.524888
SchnorrVerify,upgrade,44,187.062006
SchnorrVerify,upgrade,45,182.222058
SchnorrVerify,upgrade,46,179.69345
SchnorrVerify,upgrade,47,177.861636
SchnorrVerify,upgrade,48,180.936087
SchnorrVerify,upgrade,49,201.131363
SchnorrVerify,upgrade,50,181.441374
SchnorrVerify,upgrade,51,180.762036
SchnorrVerify,upgrade,52,207.797744
SchnorrVerify,upgrade,53,192.033742
SchnorrVerify,upgrade,54,182.034392
SchnorrVerify,upgrade,55,178.324275
SchnorrVerify,upgrade,56,180.060072
SchnorrVerify,upgrade,57,182.964481
SchnorrVerify,upgrade,58,180.617302
SchnorrVerify,upgrade,59,177.679098
SchnorrVerify,upgrade,60,184.510552
SchnorrVerify,upgrade,61,187.066398
SchnorrVerify,upgrade,62,184.44628
SchnorrVerify,upgrade,63,182.960484
SchnorrVerify,upgrade,64,187.036433
SchnorrVerify,upgrade,65,179.602846
SchnorrVerify,upgrade,66,195.542681
SchnorrVerify,upgrade,67,198.202371
SchnorrVerify,upgrade,68,187.672285
SchnorrVerify,upgrade,69,182.109085
SchnorrVerify,upgrade,70,184.239596
SchnorrVerify,upgrade,71,181.339642
SchnorrVerify,upgrade,72,180.760709
SchnorrVerify,upgrade,73,200.252926
SchnorrVerify,upgrade,74,237.737357
SchnorrVerify,upgrade,75,200.50517
SchnorrVerify,upgrade,76,200.208929
SchnorrVerify,upgrade,77,199.46942
SchnorrVerify,upgrade,78,202.213771
SchnorrVerify,upgrade,79,182.116478
SchnorrVerify,upgrade,80,181.335964
SchnorrVerify,upgrade,81,180.052451
SchnorrVerify,upgrade,82,181.988175
SchnorrVerify,upgrade,83,180.962112
SchnorrVerify,upgrade,84,182.344006
SchnorrVerify,upgrade,85,183.340722
SchnorrVerify,upgrade,86,182.898075
SchnorrVerify,upgrade,87,179.971923
SchnorrVerify,upgrade,88,180.108004
SchnorrVerify,upgrade,89,180.353044
SchnorrVerify,upgrade,90,203.012135
SchnorrVerify,upgrade,91,183.170984
SchnorrVerify,upgrade,92,192.636108
SchnorrVerify,upgrade,93,181.075889
SchnorrVerify,upgrade,94,186.737499
SchnorrVerify,upgrade,95,183.725458
SchnorrVerify,upgrade,96,187.31949
SchnorrVerify,upgrade,97,180.700705
SchnorrVerify,upgrade,98,180.932566
SchnorrVerify,upgrade,99,180.917793
SchnorrVerify,upgrade,100,182.356765
SchnorrVerify,contract,1,7.357776
SchnorrVerify,contract,2,7.340653
SchnorrVerify,contract,3,6.828488
SchnorrVerify,contract,4,6.809262
SchnorrVerify,contract,5,8.481883
SchnorrVerify,contract,6,6.675617
SchnorrVerify,contract,7,6.774175
SchnorrVerify,contract,8,6.218099
SchnorrVerify,contract,9,7.499004
SchnorrVerify,contract,10,6.856853
SchnorrVerify,contract,11,6.643527
SchnorrVerify,contract,12,6.523338
SchnorrVerify,contract,13,6.478282
SchnorrVerify,contract,14,6.3589
SchnorrVerify,contract,15,7.098088
SchnorrVerify,contract,16,6.274114
SchnorrVerify,contract,17,6.426503
SchnorrVerify,contract,18,6.201557
SchnorrVerify,contract,19,6.607438
SchnorrVerify,contract,20,6.010898
SchnorrVerify,contract,21,6.389129
SchnorrVerify,contract,22,6.749409
SchnorrVerify,contract,23,6.35587
SchnorrVerify,contract,24,6.285705
SchnorrVerify,contract,25,6.045625
SchnorrVerify,contract,26,6.122697
SchnorrVerify,contract,27,5.970934
SchnorrVerify,contract,28,6.046485
SchnorrVerify,contract,29,6.252739
SchnorrVerify,contract,30,6.100314
SchnorrVerify,contract,31,6.694004
SchnorrVerify,contract,32,6.023266
SchnorrVerify,contract,33,6.873855
SchnorrVerify,contract,34,6.166239
SchnorrVerify,contract,35,6.539159
SchnorrVerify,contract,36,7.012758
SchnorrVerify,contract,37,5.695394
SchnorrVerify,contract,38,6.179945
SchnorrVerify,contract,39,6.053314
SchnorrVerify,contract,40,6.372181
SchnorrVerify,contract,41,6.11929
SchnorrVerify,contract,42,6.16647
SchnorrVerify,contract,43,6.37146
SchnorrVerify,contract,44,6.0309
SchnorrVerify,contract,45,6.724201
SchnorrVerify,contract,46,6.288545
SchnorrVerify,contract,47,6.686895
SchnorrVerify,contract,48,6.698652
SchnorrVerify,contract,49,6.653155
SchnorrVerify,contract,50,6.62951
SchnorrVerify,contract,51,5.981557
SchnorrVerify,contract,52,6.19839
SchnorrVerify,contract,53,6.36914
SchnorrVerify,contract,54,6.024976
SchnorrVerify,contract,55,6.029228
SchnorrVerify,contract,56,6.085716
SchnorrVerify,contract,57,6.194853
SchnorrVerify,contract,58,6.013329
SchnorrVerify,contract,59,5.771527
SchnorrVerify,contract,60,5.718698
SchnorrVerify,contract,61,6.325993
SchnorrVerify,contract,62,6.160007
SchnorrVerify,contract,63,6.399392
SchnorrVerify,contract,64,6.451522
SchnorrVerify,contract,65,6.590446
SchnorrVerify,contract,66,6.359076
SchnorrVerify,contract,67,6.39314
SchnorrVerify,contract,68,6.672913
SchnorrVerify,contract,69,6.665619
SchnorrVerify,contract,70,6.49787
SchnorrVerify,contract,71,6.090895
SchnorrVerify,contract,72,6.501518
SchnorrVerify,contract,73,6.439589
SchnorrVerify,contract,74,6.06706
SchnorrVerify,contract,75,5.992598
SchnorrVerify,contract,76,6.356131
SchnorrVerify,contract,77,6.179133
SchnorrVerify,contract,78,6.112041
SchnorrVerify,contract,79,6.377557
SchnorrVerify,contract,80,6.472411
SchnorrVerify,contract,81,6.564737
SchnorrVerify,contract,82,6.422219
SchnorrVerify,contract,83,6.728097
SchnorrVerify,contract,84,6.440276
SchnorrVerify,contract,85,6.370579
SchnorrVerify,contract,86,6.465588
SchnorrVerify,contract,87,6.438031
SchnorrVerify,contract,88,6.388968
SchnorrVerify,contract,89,6.225482
SchnorrVerify,contract,90,6.828528
SchnorrVerify,contract,91,6.112316
SchnorrVerify,contract,92,6.905164
SchnorrVerify,contract,93,7.187551
SchnorrVerify,contract,94,6.619542
SchnorrVerify,contract,95,6.294513
SchnorrVerify,contract,96,6.359186
SchnorrVerify,contract,97,6.507007
SchnorrVerify,contract,98,5.806835
SchnorrVerify,contract,99,6.421906
SchnorrVerify,contract,100,6.151927
SchnorrVerify,precompile,1,1.836153
SchnorrVerify,precompile,2,1.934609
SchnorrVerify,precompile,3,2.052754
SchnorrVerify,precompile,4,1.854978
SchnorrVerify,precompile,5,1.774144
SchnorrVerify,precompile,6,1.95571
SchnorrVerify,precompile,7,2.051352
SchnorrVerify,precompile,8,1.805134
SchnorrVerify,precompile,9,1.764496
SchnorrVerify,precompile,10,1.827967
SchnorrVerify,precompile,11,1.7979
SchnorrVerify,precompile,12,1.778934
SchnorrVerify,precompile,13,1.891007
SchnorrVerify,precompile,14,2.236464
SchnorrVerify,precompile,15,2.056074
SchnorrVerify,precompile,16,1.898938
SchnorrVerify,precompile,17,1.854933
SchnorrVerify,precompile,18,1.917102
SchnorrVerify,precompile,19,1.95005
SchnorrVerify,precompile,20,1.923088
SchnorrVerify,precompile,21,2.077481
SchnorrVerify,precompile,22,1.933087
SchnorrVerify,precompile,23,1.929199
SchnorrVerify,precompile,24,2.067998
SchnorrVerify,precompile,25,2.132171
SchnorrVerify,precompile,26,2.026404
SchnorrVerify,precompile,27,2.032781
SchnorrVerify,precompile,28,1.812883
SchnorrVerify,precompile,29,1.76645
SchnorrVerify,precompile,30,1.896708
SchnorrVerify,precompile,31,1.939419
SchnorrVerify,precompile,32,1.718729
SchnorrVerify,precompile,33,1.890686
SchnorrVerify,precompile,34,1.789094
SchnorrVerify,precompile,35,1.783573
SchnorrVerify,precompile,36,1.742596
SchnorrVerify,precompile,37,1.788321
SchnorrVerify,precompile,38,1.764466
SchnorrVerify,precompile,39,1.674034
SchnorrVerify,precompile,40,1.934684
SchnorrVerify,precompile,41,1.817416
SchnorrVerify,precompile,42,2.272389
SchnorrVerify,precompile,43,1.998841
SchnorrVerify,precompile,44,1.969237
SchnorrVerify,precompile,45,1.74549
SchnorrVerify,precompile,46,1.775618
SchnorrVerify,precompile,47,1.734333
SchnorrVerify,precompile,48,1.85061
SchnorrVerify,precompile,49,1.939209
SchnorrVerify,precompile,50,2.037877
SchnorrVerify,precompile,51,1.725118
SchnorrVerify,precompile,52,1.762122
SchnorrVerify,precompile,53,1.752623
SchnorrVerify,precompile,54,1.82372
SchnorrVerify,precompile,55,1.891963
SchnorrVerify,precompile,56,1.660254
SchnorrVerify,precompile,57,1.786132
SchnorrVerify,precompile,58,1.972478
SchnorrVerify,precompile,59,2.100179
SchnorrVerify,precompile,60,1.745426
SchnorrVerify,precompile,61,1.934981
SchnorrVerify,precompile,62,1.795835
SchnorrVerify,precompile,63,1.958716
SchnorrVerify,precompile,64,1.794984
SchnorrVerify,precompile,65,1.827526
SchnorrVerify,precompile,66,1.735757
SchnorrVerify,precompile,67,1.867218
SchnorrVerify,precompile,68,1.831337
SchnorrVerify,precompile,69,2.06584
SchnorrVerify,precompile,70,1.991764
SchnorrVerify,precompile,71,1.854602
SchnorrVerify,precompile,72,2.339206
SchnorrVerify,precompile,73,1.973072
SchnorrVerify,precompile,74,2.265339
SchnorrVerify,precompile,75,2.064368
SchnorrVerify,precompile,76,1.964787
SchnorrVerify,precompile,77,2.081329
SchnorrVerify,precompile,78,2.133358
SchnorrVerify,precompile,79,2.048737
SchnorrVerify,precompile,80,1.916746
SchnorrVerify,precompile,81,2.195586
SchnorrVerify,precompile,82,1.857257
SchnorrVerify,precompile,83,2.143944
SchnorrVerify,precompile,84,1.844649
SchnorrVerify,precompile,85,2.36868
SchnorrVerify,precompile,86,1.979591
SchnorrVerify,precompile,87,1.972282
SchnorrVerify,precompile,88,2.022678
SchnorrVerify,precompile,89,2.551353
SchnorrVerify,precompile,90,2.250772
SchnorrVerify,precompile,91,2.336368
SchnorrVerify,precompile,92,2.200651
SchnorrVerify,precompile,93,1.958455
SchnorrVerify,precompile,94,1.96113
SchnorrVerify,precompile,95,2.138778
SchnorrVerify,precompile,96,2.279446
SchnorrVerify,precompile,97,2.082736
SchnorrVerify,precompile,98,2.021615
SchnorrVerify,precompile,99,1.865715
SchnorrVerify,precompile,100,1.943997
